name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
@EricaHargreave@mastodon.social,@EricaHargreave,,"@EricaHargreave@mastodon.social@EricaHargreave14 Nov 2024A question posed from Garry's talk, ""How do you see#DigitalHeritagetools, like interactive exhibits, impacting the preservation of#IndigenousLanguagesand traditions?""#Indigenomics#IndigenomicsNow#IndigenousKnowledge1",@EricaHargreave@mastodon.social@EricaHargreave14 Nov 2024,"A question posed from Garry's talk, ""How do you see#DigitalHeritagetools, like interactive exhibits, impacting the preservation of#IndigenousLanguagesand traditions?""#Indigenomics#IndigenomicsNow#IndigenousKnowledge",14 Nov 2024,1,,
@EricaHargreave@mastodon.social,@EricaHargreave,,"@EricaHargreave@mastodon.social@EricaHargreave14 Nov 2024""How do you think#IndigenousKnowledgeand practices can contribute to creating more sustainable#DigitalTechnologiesthat respect and protect our environment?"" ~@Indigenomicsat#IndigenomicsNow#Indigenomics#SustainableFunding#SustainableGrowth#IndigenousWisdom1",@EricaHargreave@mastodon.social@EricaHargreave14 Nov 2024,"""How do you think#IndigenousKnowledgeand practices can contribute to creating more sustainable#DigitalTechnologiesthat respect and protect our environment?"" ~@Indigenomicsat#IndigenomicsNow#Indigenomics#SustainableFunding#SustainableGrowth#IndigenousWisdom",14 Nov 2024,1,,
@EricaHargreave@mastodon.social,@EricaHargreave,,"@EricaHargreave@mastodon.social@EricaHargreave14 Nov 2024Great question from@IndigenomicsNow, as Eli Enns delivers his Keynote Address, ""In what way do you think#IndigenousKnowledgeand modern#technologycould create a more abundant and#SustainableFuturefor all?""

Your thoughts?#Indigenomics#IndigenomicsNow#SustainableFunding",@EricaHargreave@mastodon.social@EricaHargreave14 Nov 2024,"Great question from@IndigenomicsNow, as Eli Enns delivers his Keynote Address, ""In what way do you think#IndigenousKnowledgeand modern#technologycould create a more abundant and#SustainableFuturefor all?""

Your thoughts?#Indigenomics#IndigenomicsNow#SustainableFunding",14 Nov 2024,,,
Kris Krüg,@vancouver_ai,,"Kris Krüg@vancouver_ai14 Nov 2024We need an economy that respects land and community—an economy that thinks ahead. Indigenous Protected and Conserved Areas (IPCAs) are one way forward, blending conservation with economic resilience. 

What do you think? How can we integrate ecology with economy?#Indigenomics#SustainableEconomy#CommunityWealth#IndigenomicsNOW",Kris Krüg@vancouver_ai14 Nov 2024,"We need an economy that respects land and community—an economy that thinks ahead. Indigenous Protected and Conserved Areas (IPCAs) are one way forward, blending conservation with economic resilience. 

What do you think? How can we integrate ecology with economy?#Indigenomics#SustainableEconomy#CommunityWealth#IndigenomicsNOW",14 Nov 2024,,,
carmen milagro,@carmenmilagro,,"carmen milagro@carmenmilagro13 Nov 2024📣 And now from#SiliconValleyto 10:30pm PST presentation:
""On Crafting A Metaverse Cultural Preservation Plan""
during tomorrow's (11/14/24) 24Hr Indigenous Global Economic Forum hosted by@indigenomics🎟️ $50 USDevents.indigenomicsinstitute…#Indigenomics#IndigenomicsNOW#DWFEnable hls playback10",carmen milagro@carmenmilagro13 Nov 2024,"📣 And now from#SiliconValleyto 10:30pm PST presentation:
""On Crafting A Metaverse Cultural Preservation Plan""
during tomorrow's (11/14/24) 24Hr Indigenous Global Economic Forum hosted by@indigenomics🎟️ $50 USDevents.indigenomicsinstitute…#Indigenomics#IndigenomicsNOW#DWF",13 Nov 2024,10,,
carmen milagro,@carmenmilagro,,"carmen milagro@carmenmilagro7 Nov 2024Now more than ever it's time! ⏳📣 Time to uplift others in search of a brighter future from a world stage!
I hope you'll join me on 11/14/24 for the Indigenomics NOW's 24Hr Indigenous Global Economic Forum 
Register now!
🎟️events.indigenomicsinstitute…#Indigenomics#IndigenomicsNOW22",carmen milagro@carmenmilagro7 Nov 2024,"Now more than ever it's time! ⏳📣 Time to uplift others in search of a brighter future from a world stage!
I hope you'll join me on 11/14/24 for the Indigenomics NOW's 24Hr Indigenous Global Economic Forum 
Register now!
🎟️events.indigenomicsinstitute…#Indigenomics#IndigenomicsNOW",7 Nov 2024,22,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson24 Oct 2024#WestMoberlyCorporate Alliance recognized as top Indigenous business - West Moberly First Nation’s business arm, West Moberly Corporate Alliance, is recognized on the 2024 ‘10 to watch list’ by the#IndigenomicsInstitute, a Vancouver-based economic advisory councilenergeticcity.ca/2024/10/23/…",Don Richardson@Don_Richardson24 Oct 2024,"#WestMoberlyCorporate Alliance recognized as top Indigenous business - West Moberly First Nation’s business arm, West Moberly Corporate Alliance, is recognized on the 2024 ‘10 to watch list’ by the#IndigenomicsInstitute, a Vancouver-based economic advisory councilenergeticcity.ca/2024/10/23/…",24 Oct 2024,,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson23 Oct 2024Ontario on Track to Be an ""Energy Superpower"" - Includes Priorities for Indigenous Leadership and Participation.#Indigenomicslinkedin.com/posts/donrichar…",Don Richardson@Don_Richardson23 Oct 2024,"Ontario on Track to Be an ""Energy Superpower"" - Includes Priorities for Indigenous Leadership and Participation.#Indigenomicslinkedin.com/posts/donrichar…",23 Oct 2024,,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson19 Oct 2024Carmichael: The $100B ‘#Indigenomics’ opportunity -@the_logicthelogic.co/comment/kevin-ca…,Don Richardson@Don_Richardson19 Oct 2024,Carmichael: The $100B ‘#Indigenomics’ opportunity -@the_logicthelogic.co/comment/kevin-ca…,19 Oct 2024,,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson19 Oct 2024#IndigenomicsOn Bay Street Conference opens the#TSX- a celebration of the rising power of Indigenous economies and the@indigenomicsInstitute's work in economic reconciliationnewsfilecorp.com/release/227…1,Don Richardson@Don_Richardson19 Oct 2024,#IndigenomicsOn Bay Street Conference opens the#TSX- a celebration of the rising power of Indigenous economies and the@indigenomicsInstitute's work in economic reconciliationnewsfilecorp.com/release/227…,19 Oct 2024,1,,
