name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
Nch’ḵay̓ Development Corporation,@nchkaycorp,,Nch’ḵay̓ Development Corporation@nchkaycorp23 Feb 2024We are proud to partner in seeking approval for Canada's first majority Indigenous-owned investment dealer. Learn more:msn.com/en-ca/money/topstori…#CedarLeafCapital#FutureIsIndigenous#indigenousbusiness#Indigenomics13,Nch’ḵay̓ Development Corporation@nchkaycorp23 Feb 2024,We are proud to partner in seeking approval for Canada's first majority Indigenous-owned investment dealer. Learn more:msn.com/en-ca/money/topstori…#CedarLeafCapital#FutureIsIndigenous#indigenousbusiness#Indigenomics,23 Feb 2024,13,,
Island Coastal Economic Trust,@ICET_BC,,Island Coastal Economic Trust@ICET_BC23 Feb 2024Economic Blockbuster Alert 🚨@malahatnation& Alpha Select Production Services announced plans for the development of state-of-the-art film studios on Malahat lands.bit.ly/49n9L2X#economicdevelopment#Indigenomics33,Island Coastal Economic Trust@ICET_BC23 Feb 2024,Economic Blockbuster Alert 🚨@malahatnation& Alpha Select Production Services announced plans for the development of state-of-the-art film studios on Malahat lands.bit.ly/49n9L2X#economicdevelopment#Indigenomics,23 Feb 2024,33,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson23 Feb 2024B.C. First Nation partners to build Canada’s biggest battery factory - Vancouver Island project expected to break ground in less than 90 days, create over 100 local jobs#Indigenomicsabbynews.com/news/bc-first-n…1",Don Richardson@Don_Richardson23 Feb 2024,"B.C. First Nation partners to build Canada’s biggest battery factory - Vancouver Island project expected to break ground in less than 90 days, create over 100 local jobs#Indigenomicsabbynews.com/news/bc-first-n…",23 Feb 2024,1,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson23 Feb 2024B.C. introduces Indigenous loan guarantees up to $1-billion in NDP budget -#Indigenomicstheglobeandmail.com/business…1,Don Richardson@Don_Richardson23 Feb 2024,B.C. introduces Indigenous loan guarantees up to $1-billion in NDP budget -#Indigenomicstheglobeandmail.com/business…,23 Feb 2024,1,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson23 Feb 2024B.C. introduces Indigenous loan guarantees up to $1-billion in NDP budget - The First Nations Equity Financing Framework advanced as calls for Indigenous loan guarantee programs have grown louder in recent yearstheglobeandmail.com/business…#Indigenomics,Don Richardson@Don_Richardson23 Feb 2024,B.C. introduces Indigenous loan guarantees up to $1-billion in NDP budget - The First Nations Equity Financing Framework advanced as calls for Indigenous loan guarantee programs have grown louder in recent yearstheglobeandmail.com/business…#Indigenomics,23 Feb 2024,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht22 Feb 2024It’s time to rewrite our narrative, heal and rebuild our relationship with wealth, with Indigenous wisdom at the core. 

For Sponsor & Partner opportunities, please contact us at Info@indigenomics.com

Subscribe to our newsletter:tr.ee/SVKdZdWv8A#Indigenomics11","Carol Anne Hilton, MBA@Hesquiaht22 Feb 2024","It’s time to rewrite our narrative, heal and rebuild our relationship with wealth, with Indigenous wisdom at the core. 

For Sponsor & Partner opportunities, please contact us at Info@indigenomics.com

Subscribe to our newsletter:tr.ee/SVKdZdWv8A#Indigenomics",22 Feb 2024,11,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson19 Feb 2024B.C. backs hydrogen despite concerns about electricity supply shortage - Indigenous economic participation would be a core component -@globeandmailtheglobeandmail.com/business…#Indigenomics,Don Richardson@Don_Richardson19 Feb 2024,B.C. backs hydrogen despite concerns about electricity supply shortage - Indigenous economic participation would be a core component -@globeandmailtheglobeandmail.com/business…#Indigenomics,19 Feb 2024,,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson17 Feb 2024EverWind's Leading Canadian Green Hydrogen and Ammonia Project Will Generate Substantial Economic - EverWind has three  Mi'kmaq First Nation equity partners Membertou First Nation, Paqtnkek First Nation and Potlotek First Nationminogi.ca/insights/f/everwin…#Indigenomics1",Don Richardson@Don_Richardson17 Feb 2024,"EverWind's Leading Canadian Green Hydrogen and Ammonia Project Will Generate Substantial Economic - EverWind has three  Mi'kmaq First Nation equity partners Membertou First Nation, Paqtnkek First Nation and Potlotek First Nationminogi.ca/insights/f/everwin…#Indigenomics",17 Feb 2024,1,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson17 Feb 2024Major Indigenous-owned film production studio planned for Vancouver Island - unique on-reserve project is a partnership between Malahat First Nation and Alpha Select Production Services on a business park northwest of Greater Victoria#Indigenomicsdailyhive.com/vancouver/mala…34,Don Richardson@Don_Richardson17 Feb 2024,Major Indigenous-owned film production studio planned for Vancouver Island - unique on-reserve project is a partnership between Malahat First Nation and Alpha Select Production Services on a business park northwest of Greater Victoria#Indigenomicsdailyhive.com/vancouver/mala…,17 Feb 2024,34,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht16 Feb 2024Indigenomics events are set against the backdrop of the emerging 100 billion dollar annual Indigenous economy. Sponsor our initiatives and be part of a movement that's rewriting the rules of Indigenous economic empowerment! 

Email: events@indigenomics.com#Indigenomics1","Carol Anne Hilton, MBA@Hesquiaht16 Feb 2024","Indigenomics events are set against the backdrop of the emerging 100 billion dollar annual Indigenous economy. Sponsor our initiatives and be part of a movement that's rewriting the rules of Indigenous economic empowerment! 

Email: events@indigenomics.com#Indigenomics",16 Feb 2024,1,,
