name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht16 Jan 2022It is time this narrative evolves the legal and economic relationship with Indigenous peoples. Is#Canadaready for the $100 billion dollar annual Indigenous generative modern economy?#cdnpoli#indigenomics#indigenouseconomy#100billion#indigenousprosperityArcticTech@AjungiTech16 Jan 2022""Both the Liberals and the Conservatives support the formation of a new government operation to foster “radical innovation” to fix the current “profound environmental, geopolitical and technological” challenges facing Canada and the world.""financialpost.com/opinion/te…410","Carol Anne Hilton, MBA@Hesquiaht16 Jan 2022",It is time this narrative evolves the legal and economic relationship with Indigenous peoples. Is#Canadaready for the $100 billion dollar annual Indigenous generative modern economy?#cdnpoli#indigenomics#indigenouseconomy#100billion#indigenousprosperity,16 Jan 2022,410,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht16 Jan 2022#indigenomicsJason Hickel@jasonhickel14 Jan 2022“Why has this crisis come about? Because for two centuries European colonists tore across the world, viewing nature and land as something inert to be conquered and consumed without limits and the Indigenous people as savages whose knowledge was worthless.""theguardian.com/books/2022/j…22","Carol Anne Hilton, MBA@Hesquiaht16 Jan 2022",#indigenomics,16 Jan 2022,22,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht16 Jan 2022#indigenomics#indigenouseconomy#100billion#canada#cdnpoli@jjhorgan@MurrayRankinNDP@PattyHajduAdrian #IndigenousCreature Jacobs@Ganosono30 Dec 2021#ItsAllAboutTheLandDuncan Campbell Scott to BC Allied  Tribes concerning their land claim recognition in 1927, ""if Indians were to get the kind of decision to which you are entitled - you would smash Confederation.""11","Carol Anne Hilton, MBA@Hesquiaht16 Jan 2022",#indigenomics#indigenouseconomy#100billion#canada#cdnpoli@jjhorgan@MurrayRankinNDP@PattyHajdu,16 Jan 2022,11,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson16 Jan 2022City of Victoria, BC considering proposed#ReconciliationGrantto Songhees and Esquimalt First Nations: grant money would be drawn from city’s “new assessed revenue"" - property tax from new developments and additions to existing properties.#Indigenomicstimescolonist.com/local-news…3",Don Richardson@Don_Richardson16 Jan 2022,"City of Victoria, BC considering proposed#ReconciliationGrantto Songhees and Esquimalt First Nations: grant money would be drawn from city’s “new assessed revenue"" - property tax from new developments and additions to existing properties.#Indigenomicstimescolonist.com/local-news…",16 Jan 2022,3,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht15 Jan 2022#indigenomics#indigenouseconomy#100billionElan Buan@ElanMB14 Jan 2022#ForestryFriday🌲🌳 Indigenous communities have built considerable economic power in#Saskatchewan’s forest sector by supporting targeted training for community members throughout the forest value chain.@fsc_ccf_en@SFNEDN👷🏾‍♂️👷🏾‍♀️fsc-ccf.ca/research/saskatch…13","Carol Anne Hilton, MBA@Hesquiaht15 Jan 2022",#indigenomics#indigenouseconomy#100billion,15 Jan 2022,13,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht14 Jan 2022Indigenous wins in the legal space translate to wins in the economic space#Canada#cdnpoli#indigenomics#indigenouseconomy@PattyHajduThis tweet is unavailable36","Carol Anne Hilton, MBA@Hesquiaht14 Jan 2022",Indigenous wins in the legal space translate to wins in the economic space#Canada#cdnpoli#indigenomics#indigenouseconomy@PattyHajdu,14 Jan 2022,36,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht14 Jan 2022#indigenomicsandrew kurjata@akurjata14 Jan 2022Late Chief Delgamuukw helped transform Canada's legal system and recognition of Indigenous rightscbc.ca/news/canada/british-c…18","Carol Anne Hilton, MBA@Hesquiaht14 Jan 2022",#indigenomics,14 Jan 2022,18,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht13 Jan 2022Thank you!#indigenomicsSteve Blacklock@cvappraiser10 Jan 2022Replying to@TreatyOfficeSK@IndianCountry#IndigenomicsPlease read CaroleAnn Hilton.  She knows and is teaching others in Canada and around the globe:carolannehilton.com/12","Carol Anne Hilton, MBA@Hesquiaht13 Jan 2022",Thank you!#indigenomics,13 Jan 2022,12,,
APTN InFocus,@APTNInFocus,,APTN InFocus@APTNInFocus12 Jan 2022LIVE: We’re putting the Indigenous economy InFocus. If economics isn’t for you – that’s okay because we’re boiling it down and having a conversation about it with some super smart but very down-to-earth First Nations experts.#Indigenomicsnitter.net/i/broadcasts/1vOGwyBBY…133,APTN InFocus@APTNInFocus12 Jan 2022,LIVE: We’re putting the Indigenous economy InFocus. If economics isn’t for you – that’s okay because we’re boiling it down and having a conversation about it with some super smart but very down-to-earth First Nations experts.#Indigenomicsnitter.net/i/broadcasts/1vOGwyBBY…,12 Jan 2022,133,,
APTN InFocus,@APTNInFocus,,"APTN InFocus@APTNInFocus12 Jan 2022We're live in one hour, putting#IndigenomicsInFocus. Join the conversation and watch live online and on APTN!",APTN InFocus@APTNInFocus12 Jan 2022,"We're live in one hour, putting#IndigenomicsInFocus. Join the conversation and watch live online and on APTN!",12 Jan 2022,,,
