name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht28 May 2022Check out the new#IndigenomicsStore- proceeds are going to Indigenous student scholarships for students in business, commerce and finance programs across # Canada!#wearestillhere#indigenouseconomy#100billion#indigenousbusiness#thrive312","Carol Anne Hilton, MBA@Hesquiaht28 May 2022","Check out the new#IndigenomicsStore- proceeds are going to Indigenous student scholarships for students in business, commerce and finance programs across # Canada!#wearestillhere#indigenouseconomy#100billion#indigenousbusiness#thrive",28 May 2022,312,,
TMX Group,@TMXGroup,,TMX Group@TMXGroup26 May 2022We were also grateful for the opportunity to participate in the#Indigenomicsconference to discuss corporate Canada’s role in advancing economic reconciliation.114,TMX Group@TMXGroup26 May 2022,We were also grateful for the opportunity to participate in the#Indigenomicsconference to discuss corporate Canada’s role in advancing economic reconciliation.,26 May 2022,114,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht26 May 2022#indigenomics#indigenouseconomyBill Namagoose, C.M.@billnama26 May 2022In Val d’Or at Cree owned Quality Inn. Also located here is head office of Cree owned fuel distribution company Petronor and one of 3 bases for Cree owned AirCreebec is located here.#indigenousbusiness18","Carol Anne Hilton, MBA@Hesquiaht26 May 2022",#indigenomics#indigenouseconomy,26 May 2022,18,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson26 May 2022Aazhogan Limited Partnership acquires full ownership Fort Frances-International Falls International Bridge making it one of only two privately-owned international bridges in Canada (the other being the Detroit-Windsor Ambassador Bridge)fftimes.com/news/local-news/…#Indigenomics,Don Richardson@Don_Richardson26 May 2022,Aazhogan Limited Partnership acquires full ownership Fort Frances-International Falls International Bridge making it one of only two privately-owned international bridges in Canada (the other being the Detroit-Windsor Ambassador Bridge)fftimes.com/news/local-news/…#Indigenomics,26 May 2022,,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson26 May 2022Partnership announced in $12 million Six Nations fibre optic project#Indigenomicstworowtimes.com/news/local/p…28,Don Richardson@Don_Richardson26 May 2022,Partnership announced in $12 million Six Nations fibre optic project#Indigenomicstworowtimes.com/news/local/p…,26 May 2022,28,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson25 May 2022#SquamishNationsigns MOU service deal with Vancouver for 11-tower#Senakwdevelopment - service deal intended to provide utilities to a planned 6,000-unit housing development on reserve land near Burrard Street Bridge#Indigenomics#vanpolinsnews.com/local-news/squami…412",Don Richardson@Don_Richardson25 May 2022,"#SquamishNationsigns MOU service deal with Vancouver for 11-tower#Senakwdevelopment - service deal intended to provide utilities to a planned 6,000-unit housing development on reserve land near Burrard Street Bridge#Indigenomics#vanpolinsnews.com/local-news/squami…",25 May 2022,412,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson21 May 2022Aazhogan Limited Partnership, a partnership of Rainy River First Nations and The BMI Group, today announced the acquisition of the International Bridge that connects Fort Frances, Ontario and International Falls, Minnesotanewswire.ca/news-releases/aa…#Indigenomics23",Don Richardson@Don_Richardson21 May 2022,"Aazhogan Limited Partnership, a partnership of Rainy River First Nations and The BMI Group, today announced the acquisition of the International Bridge that connects Fort Frances, Ontario and International Falls, Minnesotanewswire.ca/news-releases/aa…#Indigenomics",21 May 2022,23,,
Buffalo (yutl'ólem/they/iel),@SupaNativ,,Buffalo (yutl'ólem/they/iel)@SupaNativ20 May 2022I had an amazing time at#Indigenomicsin#YVRand I'm so fortunate two of my friends crashed the party on my invite.#IndigenousRenaissance#IndigenousActors#IndigenousProfessionals#supanativsaga#BuffaloKiss1,Buffalo (yutl'ólem/they/iel)@SupaNativ20 May 2022,I had an amazing time at#Indigenomicsin#YVRand I'm so fortunate two of my friends crashed the party on my invite.#IndigenousRenaissance#IndigenousActors#IndigenousProfessionals#supanativsaga#BuffaloKiss,20 May 2022,1,,
First Nations Financial Management Board,@FNFMB,,"First Nations Financial Management Board@FNFMB20 May 2022He was contributing at the#Indigenomicsconference in collaboration with First Nations Tax Commission and@theFNFApresenting the RoadMap project. 

FMB was proud to be a diamond sponsor at the event.1",First Nations Financial Management Board@FNFMB20 May 2022,"He was contributing at the#Indigenomicsconference in collaboration with First Nations Tax Commission and@theFNFApresenting the RoadMap project. 

FMB was proud to be a diamond sponsor at the event.",20 May 2022,1,,
First Nations Financial Management Board,@FNFMB,,"First Nations Financial Management Board@FNFMB20 May 2022He was contributing at the#Indigenomicsconference in collaboration with First Nations Tax Commission and@theFNFApresenting the RoadMap project. 

FMB was proud to be a diamond sponsor at the event.1",First Nations Financial Management Board@FNFMB20 May 2022,"He was contributing at the#Indigenomicsconference in collaboration with First Nations Tax Commission and@theFNFApresenting the RoadMap project. 

FMB was proud to be a diamond sponsor at the event.",20 May 2022,1,,
