name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht15 Feb 2022Final week for early bird rate -#indigenomics2022 Design Conference 'Activating the Financial Architecture of the 100 Billion Dollar Indigenous Economy'#indigenouseconomy#canecon#Canada#indigenousBEYOND#IndianActEconomicsRegister atindigenomicsinstitute.com#YVR#bcecon215","Carol Anne Hilton, MBA@Hesquiaht15 Feb 2022",Final week for early bird rate -#indigenomics2022 Design Conference 'Activating the Financial Architecture of the 100 Billion Dollar Indigenous Economy'#indigenouseconomy#canecon#Canada#indigenousBEYOND#IndianActEconomicsRegister atindigenomicsinstitute.com#YVR#bcecon,15 Feb 2022,215,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht15 Feb 2022#indigenomicsin action#indigenouseconomy#100billionThis tweet is unavailable1","Carol Anne Hilton, MBA@Hesquiaht15 Feb 2022",#indigenomicsin action#indigenouseconomy#100billion,15 Feb 2022,1,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht14 Feb 2022#indigenomicsin action#indigenouseconomy#100billion#canecon#onteconFirst Nations Financial Management Board@FNFMB14 Feb 2022The long-promised, highly-contested development of the Ring of Fire now entering the regional-assessment phase. 

A group of First Nations in Ontario's far north is hoping to redraw the process to put Indigenous concerns front and centre.bit.ly/3GLNpJ71","Carol Anne Hilton, MBA@Hesquiaht14 Feb 2022",#indigenomicsin action#indigenouseconomy#100billion#canecon#ontecon,14 Feb 2022,1,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht14 Feb 2022#indigenomicsin action#indigenouseconomy#100billionDen (misti wiyipàs)@DennisB0597949914 Feb 2022@Hesquiaht#indigenous#FNCIP1","Carol Anne Hilton, MBA@Hesquiaht14 Feb 2022",#indigenomicsin action#indigenouseconomy#100billion,14 Feb 2022,1,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht14 Feb 2022Road to Recovery: Malahat Nation's growing economy and new projects#indigenomics#indigenouseconomy#100billioncheknews.ca/road-to-recovery…11","Carol Anne Hilton, MBA@Hesquiaht14 Feb 2022",Road to Recovery: Malahat Nation's growing economy and new projects#indigenomics#indigenouseconomy#100billioncheknews.ca/road-to-recovery…,14 Feb 2022,11,,
Emilee Gilpin,@emileegilpin,,"Emilee Gilpin@emileegilpin14 Feb 2022This conversation during @iisaakolam's Valentine's Day event on Indigenous love & economics has me thinking about how materially rich ppl can also be spiritually or culturally impoverished, and vice versa. 

Can Indigenous values in economics bring more balance?#Indigenomics6",Emilee Gilpin@emileegilpin14 Feb 2022,"This conversation during @iisaakolam's Valentine's Day event on Indigenous love & economics has me thinking about how materially rich ppl can also be spiritually or culturally impoverished, and vice versa. 

Can Indigenous values in economics bring more balance?#Indigenomics",14 Feb 2022,6,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht14 Feb 2022#indigenomicsThis tweet is unavailable23","Carol Anne Hilton, MBA@Hesquiaht14 Feb 2022",#indigenomics,14 Feb 2022,23,,
Emilee Gilpin,@emileegilpin,,"Emilee Gilpin@emileegilpin14 Feb 2022""The concept of 'generational ties' and 'belonging' is the best expression of love, and it comes with community and responsibility,"" says@Hesquiahtduring conversation on#IndigenousLoveand#Indigenomicswith @iisaakolam.1210",Emilee Gilpin@emileegilpin14 Feb 2022,"""The concept of 'generational ties' and 'belonging' is the best expression of love, and it comes with community and responsibility,"" says@Hesquiahtduring conversation on#IndigenousLoveand#Indigenomicswith @iisaakolam.",14 Feb 2022,1210,,
Emilee Gilpin,@emileegilpin,,"Emilee Gilpin@emileegilpin14 Feb 2022In today's Zaagidiwin Valentine's Day event with @iisaakolam,@Hesquiahtshares her ideas on the concept she developed#Indigenomicswhich is ""the spiritual reality behind what we see and are told of what the economy is today,"" she says.13",Emilee Gilpin@emileegilpin14 Feb 2022,"In today's Zaagidiwin Valentine's Day event with @iisaakolam,@Hesquiahtshares her ideas on the concept she developed#Indigenomicswhich is ""the spiritual reality behind what we see and are told of what the economy is today,"" she says.",14 Feb 2022,13,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht14 Feb 2022It’s mining week in B.C. and First Nations are using the moment to call for more authority, consent:#Indigenomics#indigenouseconomy#100billion#UNDRIP#DRIPA#bceconthenarwhal.ca/bc-mining-indi…","Carol Anne Hilton, MBA@Hesquiaht14 Feb 2022","It’s mining week in B.C. and First Nations are using the moment to call for more authority, consent:#Indigenomics#indigenouseconomy#100billion#UNDRIP#DRIPA#bceconthenarwhal.ca/bc-mining-indi…",14 Feb 2022,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht14 Feb 2022What's driving the Māori economynewsroom.co.nz/whats-driving…#indigenouseconomy#indigenomics#100billion2","Carol Anne Hilton, MBA@Hesquiaht14 Feb 2022",What's driving the Māori economynewsroom.co.nz/whats-driving…#indigenouseconomy#indigenomics#100billion,14 Feb 2022,2,,
