name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson5 Nov 2022Batchewana First Nation launches telecom company - Batchewana Telecom, aims to provide affordable high-speed internet, phone and TV service to Indigenous and rural communities across Canada.northernontario.ctvnews.ca/b…#Indigenomics3211",Don Richardson@Don_Richardson5 Nov 2022,"Batchewana First Nation launches telecom company - Batchewana Telecom, aims to provide affordable high-speed internet, phone and TV service to Indigenous and rural communities across Canada.northernontario.ctvnews.ca/b…#Indigenomics",5 Nov 2022,3211,,
Treaty One,@treatyonenation,,"Treaty One@treatyonenation4 Nov 202220+ YRS IN THE MAKING! ✊🏼

Final Addition to Reserve documents were submitted today by#TreatyOne, meaning development of the Naawi-Oodena Economic Development Zone can soon proceed on lands of the former Kapyong Barracks in#Winnipeg!#treaty1#firstnations#canada#indigenomics1726",Treaty One@treatyonenation4 Nov 2022,"20+ YRS IN THE MAKING! ✊🏼

Final Addition to Reserve documents were submitted today by#TreatyOne, meaning development of the Naawi-Oodena Economic Development Zone can soon proceed on lands of the former Kapyong Barracks in#Winnipeg!#treaty1#firstnations#canada#indigenomics",4 Nov 2022,1726,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht4 Nov 2022Truly honored to receive the Mastercard Game Changer Indigenous Entrepreneur 2022 Award from Powwow Pitch! Congrats to all this years recipients!#indigenousbusiness#indigenousentrepreneurship#indigenomics#100billion83561","Carol Anne Hilton, MBA@Hesquiaht4 Nov 2022",Truly honored to receive the Mastercard Game Changer Indigenous Entrepreneur 2022 Award from Powwow Pitch! Congrats to all this years recipients!#indigenousbusiness#indigenousentrepreneurship#indigenomics#100billion,4 Nov 2022,83561,,
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT4 Nov 2022Is your organization interested in sponsoring a Bears Lair Youth Dream Camp? If so, email us TODAY!#bearslairyouthcamps#bearslairyouthdreamcampsbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs1",BearsLair_TV@BearslairT4 Nov 2022,"Is your organization interested in sponsoring a Bears Lair Youth Dream Camp? If so, email us TODAY!#bearslairyouthcamps#bearslairyouthdreamcampsbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs",4 Nov 2022,1,,
Coast Funds,@coastfunds,,"Coast Funds@coastfunds4 Nov 2022We're throwing it back to the Gwa’sala-‘Nakwaxda’xw Nation's opening of their Kwa’lilas Hotel, a game-changing#economicventure for its people. 🏨ow.ly/YRVA50Flaq8#Indigenomics12",Coast Funds@coastfunds4 Nov 2022,"We're throwing it back to the Gwa’sala-‘Nakwaxda’xw Nation's opening of their Kwa’lilas Hotel, a game-changing#economicventure for its people. 🏨ow.ly/YRVA50Flaq8#Indigenomics",4 Nov 2022,12,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT4 Nov 2022Thank you to our Thunderbird Sponsor#Tuccarobearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,BearsLair_TV@BearslairT4 Nov 2022,Thank you to our Thunderbird Sponsor#Tuccarobearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,4 Nov 2022,,,
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT3 Nov 2022Is your organization interested in sponsoring a Bears Lair Youth Dream Camp? If so, email us TODAY!#bearslairyouthcamps#bearslairyouthdreamcampsbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs11",BearsLair_TV@BearslairT3 Nov 2022,"Is your organization interested in sponsoring a Bears Lair Youth Dream Camp? If so, email us TODAY!#bearslairyouthcamps#bearslairyouthdreamcampsbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs",3 Nov 2022,11,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht3 Nov 2022#indigenomicsin actionMichael Fox, MBA@Indigenous_ICE3 Nov 2022Infrastructure Bank backs Indigenous wastewater facility with $6.4-million loan.lnkd.in/gwsChjv8#indigenous2","Carol Anne Hilton, MBA@Hesquiaht3 Nov 2022",#indigenomicsin action,3 Nov 2022,2,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT3 Nov 2022Thank you to our copper sponsors@HorizonOffshorebearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,BearsLair_TV@BearslairT3 Nov 2022,Thank you to our copper sponsors@HorizonOffshorebearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,3 Nov 2022,,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT2 Nov 2022Thank you to our thunderbird Sponsor#SpiritWorksbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs,BearsLair_TV@BearslairT2 Nov 2022,Thank you to our thunderbird Sponsor#SpiritWorksbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs,2 Nov 2022,,,
