name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT17 Nov 2022Looking for something that helps more than one business?#indigenousboxdoes just that!bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,BearsLair_TV@BearslairT17 Nov 2022,Looking for something that helps more than one business?#indigenousboxdoes just that!bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,17 Nov 2022,,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT17 Nov 2022Thank you OPG for supporting Bears Lair TV!@opgbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs1,BearsLair_TV@BearslairT17 Nov 2022,Thank you OPG for supporting Bears Lair TV!@opgbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,17 Nov 2022,1,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT17 Nov 2022Thank you to you all for making the difficult decision on our season finale!@indigenomics#OhkwariGroup@Shopify@securiguard@NACCAinfobearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,BearsLair_TV@BearslairT17 Nov 2022,Thank you to you all for making the difficult decision on our season finale!@indigenomics#OhkwariGroup@Shopify@securiguard@NACCAinfobearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,17 Nov 2022,,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT16 Nov 2022Thank you@hesquiahtfor all that you do!@indigenomicsbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,BearsLair_TV@BearslairT16 Nov 2022,Thank you@hesquiahtfor all that you do!@indigenomicsbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,16 Nov 2022,,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT16 Nov 2022Wellness is so important to healing Indigenous People; Four Directions is a great place to start.bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs,BearsLair_TV@BearslairT16 Nov 2022,Wellness is so important to healing Indigenous People; Four Directions is a great place to start.bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs,16 Nov 2022,,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson16 Nov 2022Wind talkers: Why Indigenous groups across Newfoundland and Canada are taking the leap into green energy | @SaltWireNetwork.#Indigenomicssaltwire.com/atlantic-canada…1,Don Richardson@Don_Richardson16 Nov 2022,Wind talkers: Why Indigenous groups across Newfoundland and Canada are taking the leap into green energy | @SaltWireNetwork.#Indigenomicssaltwire.com/atlantic-canada…,16 Nov 2022,1,,
Michele (DCI Vera & DI Ash fan)🕵️‍♀️,@SocMedGirlyyj,,"Michele (DCI Vera & DI Ash fan)🕵️‍♀️@SocMedGirlyyj16 Nov 2022""Economic Reconciliation is the collective response to the economic isolation of Indigenous people."" ~@Hesquiaht, in fireside chat with Christina Clarke@IndigProsperity.#RisingEconomy2022#GCOI#Indigenomics137",Michele (DCI Vera & DI Ash fan)🕵️‍♀️@SocMedGirlyyj16 Nov 2022,"""Economic Reconciliation is the collective response to the economic isolation of Indigenous people."" ~@Hesquiaht, in fireside chat with Christina Clarke@IndigProsperity.#RisingEconomy2022#GCOI#Indigenomics",16 Nov 2022,137,,
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT15 Nov 2022We wouldn't have been able to have a show without our incredible judges! DJ O Show, Tamara Goddard.bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs12",BearsLair_TV@BearslairT15 Nov 2022,"We wouldn't have been able to have a show without our incredible judges! DJ O Show, Tamara Goddard.bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs",15 Nov 2022,12,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT15 Nov 2022A great way to ensure the next seven generations are inspired and empowered is to partner with us for a Youth Entrepreneur Dream Camp! Email us for more information!bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal11,BearsLair_TV@BearslairT15 Nov 2022,A great way to ensure the next seven generations are inspired and empowered is to partner with us for a Youth Entrepreneur Dream Camp! Email us for more information!bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal,15 Nov 2022,11,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson15 Nov 2022Indigenous Group Plans $451 Million Biofuel Refinery. Reconciliation Energy Transition Inc. and Siksika Nation’s planned refinery to produce 6,500 barrels/day of fuel from canola grown on a million acres of land, much of it Indigenous-ownedfinancialpost.com/pmn/busine…#Indigenomics418",Don Richardson@Don_Richardson15 Nov 2022,"Indigenous Group Plans $451 Million Biofuel Refinery. Reconciliation Energy Transition Inc. and Siksika Nation’s planned refinery to produce 6,500 barrels/day of fuel from canola grown on a million acres of land, much of it Indigenous-ownedfinancialpost.com/pmn/busine…#Indigenomics",15 Nov 2022,418,,
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT14 Nov 2022Tis the season, if you are looking for something unique and handmade we recommend checking out@SaplingAndFlintbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs",BearsLair_TV@BearslairT14 Nov 2022,"Tis the season, if you are looking for something unique and handmade we recommend checking out@SaplingAndFlintbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs",14 Nov 2022,,,
