name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT22 Oct 2022""When we work together to CO-OPERATE & COLLABORATE, we can support each other in healthy COMPETITION.""bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs112",BearsLair_TV@BearslairT22 Oct 2022,"""When we work together to CO-OPERATE & COLLABORATE, we can support each other in healthy COMPETITION.""bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs",22 Oct 2022,112,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht21 Oct 2022Stay tuned for the Indigenomics SHE playlist on November 1/2’d on The Frog Radio!#indigenousdeadly#indigenomics#YES#SHEthefrogradio.com15","Carol Anne Hilton, MBA@Hesquiaht21 Oct 2022",Stay tuned for the Indigenomics SHE playlist on November 1/2’d on The Frog Radio!#indigenousdeadly#indigenomics#YES#SHEthefrogradio.com,21 Oct 2022,15,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT21 Oct 2022Thank you to our Thunderbird Sponsor Ohkwa:ri Health Groupbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,BearsLair_TV@BearslairT21 Oct 2022,Thank you to our Thunderbird Sponsor Ohkwa:ri Health Groupbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,21 Oct 2022,,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson21 Oct 2022Told ‘no’ 37 times, this Indigenous-owned company brought electricity to James Bay anyway: 25 years ago, 5 First Nations brought power to their remote, underserved communities, defying skepticism, scorn and swampy terrain:#FiveNationsEnergy#Indigenomicsthenarwhal.ca/ontario-indige…15212",Don Richardson@Don_Richardson21 Oct 2022,"Told ‘no’ 37 times, this Indigenous-owned company brought electricity to James Bay anyway: 25 years ago, 5 First Nations brought power to their remote, underserved communities, defying skepticism, scorn and swampy terrain:#FiveNationsEnergy#Indigenomicsthenarwhal.ca/ontario-indige…",21 Oct 2022,15212,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson21 Oct 2022Denison Mines Announces Exploration Agreement with the Ya'thi Néné Lands and Resources Office, the Athabasca Nations, and Communities of the Nuhenénéjuniorminingnetwork.com/juni…#Indigenomics",Don Richardson@Don_Richardson21 Oct 2022,"Denison Mines Announces Exploration Agreement with the Ya'thi Néné Lands and Resources Office, the Athabasca Nations, and Communities of the Nuhenénéjuniorminingnetwork.com/juni…#Indigenomics",21 Oct 2022,,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson21 Oct 2022Blueberry River First Nations establishes a new business enterprise - Blueberry River Resources to create economic growth for the community, including outside of its boundaries. Outgoing Fort St. John mayor Lori Ackerman to head new venturevancouverisawesome.com/busin…#Indigenomics2",Don Richardson@Don_Richardson21 Oct 2022,"Blueberry River First Nations establishes a new business enterprise - Blueberry River Resources to create economic growth for the community, including outside of its boundaries. Outgoing Fort St. John mayor Lori Ackerman to head new venturevancouverisawesome.com/busin…#Indigenomics",21 Oct 2022,2,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT20 Oct 2022Thank you to our copper sponsors@LonghouseCanadaand@IndigenousBCbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,BearsLair_TV@BearslairT20 Oct 2022,Thank you to our copper sponsors@LonghouseCanadaand@IndigenousBCbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,20 Oct 2022,,,
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT20 Oct 2022Bears Lair believes in the spirit of co-opetition: When we work together as a team, our Indigenous nations will thrive.bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs",BearsLair_TV@BearslairT20 Oct 2022,"Bears Lair believes in the spirit of co-opetition: When we work together as a team, our Indigenous nations will thrive.bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs",20 Oct 2022,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht20 Oct 2022Told ‘no’ 37 times, this Indigenous-owned company brought electricity to James Bay anyway#indigenomicsin action#indigenouseconomy#100billionthenarwhal.ca/ontario-indige…15114","Carol Anne Hilton, MBA@Hesquiaht20 Oct 2022","Told ‘no’ 37 times, this Indigenous-owned company brought electricity to James Bay anyway#indigenomicsin action#indigenouseconomy#100billionthenarwhal.ca/ontario-indige…",20 Oct 2022,15114,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht20 Oct 2022Final days to register for#IndigenomicsSHE!Www.indigenomicsinstitute.co…23","Carol Anne Hilton, MBA@Hesquiaht20 Oct 2022",Final days to register for#IndigenomicsSHE!Www.indigenomicsinstitute.co…,20 Oct 2022,23,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT20 Oct 2022Thank you to our Thunderbird Sponsor@naccainfobearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,BearsLair_TV@BearslairT20 Oct 2022,Thank you to our Thunderbird Sponsor@naccainfobearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,20 Oct 2022,,,
