name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson18 Oct 2022How#MembertouChief Terry Paul helped turn historical roadblocks into economic opportunities | @SaltWireNetwork#Indigenomicssaltwire.com/atlantic-canada…1,Don Richardson@Don_Richardson18 Oct 2022,How#MembertouChief Terry Paul helped turn historical roadblocks into economic opportunities | @SaltWireNetwork#Indigenomicssaltwire.com/atlantic-canada…,18 Oct 2022,1,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT18 Oct 2022This week we will see the bears working one-on-one with the semi-finalists! Agritech Northbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal,BearsLair_TV@BearslairT18 Oct 2022,This week we will see the bears working one-on-one with the semi-finalists! Agritech Northbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal,18 Oct 2022,,,
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT17 Oct 2022Thank you to our Thunderbird Sponsor, Grant Thornton Careers.bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs",BearsLair_TV@BearslairT17 Oct 2022,"Thank you to our Thunderbird Sponsor, Grant Thornton Careers.bearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs",17 Oct 2022,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht17 Oct 2022Final week to register for Indigenomics SHE- a powerful event for Indigenous womxn in business! Register atindigenomicsinstitute.com#indigenomics#indigenouseconomy#SHE#impact#100billionindigenomicsinstitute.comPlease share!627","Carol Anne Hilton, MBA@Hesquiaht17 Oct 2022",Final week to register for Indigenomics SHE- a powerful event for Indigenous womxn in business! Register atindigenomicsinstitute.com#indigenomics#indigenouseconomy#SHE#impact#100billionindigenomicsinstitute.comPlease share!,17 Oct 2022,627,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT17 Oct 2022Congratulations to our episode 6 winner! Anishinaabe Bimishimobearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,BearsLair_TV@BearslairT17 Oct 2022,Congratulations to our episode 6 winner! Anishinaabe Bimishimobearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,17 Oct 2022,,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT16 Oct 2022Thank you to our incredible Thunderbird Sponsor and their dedication to#reconciliaction@capitalpower#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs#coopetition#indigenousbusinessbearslairtv.com11,BearsLair_TV@BearslairT16 Oct 2022,Thank you to our incredible Thunderbird Sponsor and their dedication to#reconciliaction@capitalpower#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs#coopetition#indigenousbusinessbearslairtv.com,16 Oct 2022,11,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson16 Oct 2022This is what economic reconciliation with First Nations looks like in Canada - 
Hydro One’s equity option for First Nations is a positive step in support of Indigenous self-determination. There’s more to learn from the companythestar.com/opinion/contribu…@torontostar#Indigenomics2",Don Richardson@Don_Richardson16 Oct 2022,"This is what economic reconciliation with First Nations looks like in Canada - 
Hydro One’s equity option for First Nations is a positive step in support of Indigenous self-determination. There’s more to learn from the companythestar.com/opinion/contribu…@torontostar#Indigenomics",16 Oct 2022,2,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT15 Oct 2022Thank you to our thunderbird sponsor and core judge from @CCAB_National. CCAB is committed to the full participation of Indigenous peoples in Canada’s economy#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs#coopetition14,BearsLair_TV@BearslairT15 Oct 2022,Thank you to our thunderbird sponsor and core judge from @CCAB_National. CCAB is committed to the full participation of Indigenous peoples in Canada’s economy#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs#coopetition,15 Oct 2022,14,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson15 Oct 2022#IndigiDAO: Bringing Blockchain to Indigenous Communities - IndigiDAO founder Henry Foreman believes blockchain technology can be used to help authenticate handcrafted work made by Indigenous artisanscoindesk.com/layer2/2022/10/…via@coindesk#Indigenomics11,Don Richardson@Don_Richardson15 Oct 2022,#IndigiDAO: Bringing Blockchain to Indigenous Communities - IndigiDAO founder Henry Foreman believes blockchain technology can be used to help authenticate handcrafted work made by Indigenous artisanscoindesk.com/layer2/2022/10/…via@coindesk#Indigenomics,15 Oct 2022,11,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT14 Oct 2022Tune in with our bears this week on@aptntv#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs#coopetition#indigenousbusiness@Indigenouswine@CCAB_National#DrivingForceSeriesbearslairtv.com12,BearsLair_TV@BearslairT14 Oct 2022,Tune in with our bears this week on@aptntv#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs#coopetition#indigenousbusiness@Indigenouswine@CCAB_National#DrivingForceSeriesbearslairtv.com,14 Oct 2022,12,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson14 Oct 2022Western Australia Government’s procurement policy has turbocharged Aboriginal business developmentnit.com.au/wa-governments-pr…#Indigenomics1,Don Richardson@Don_Richardson14 Oct 2022,Western Australia Government’s procurement policy has turbocharged Aboriginal business developmentnit.com.au/wa-governments-pr…#Indigenomics,14 Oct 2022,1,,
