name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson16 Dec 2022#RioTintosigns alliance agreement with the Pekuakamiulnuatsh First Nation in the Saguenay–Lac-Saint-Jean region - Agreement, named Kuessilueu, means ""the wind is turning” and establishes the foundation for future 
long-term agreementminingweekly.com/article/rio…#Indigenomics1",Don Richardson@Don_Richardson16 Dec 2022,"#RioTintosigns alliance agreement with the Pekuakamiulnuatsh First Nation in the Saguenay–Lac-Saint-Jean region - Agreement, named Kuessilueu, means ""the wind is turning” and establishes the foundation for future 
long-term agreementminingweekly.com/article/rio…#Indigenomics",16 Dec 2022,1,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson16 Dec 2022Pelican Lake First Nation to create Saskatoon's 9th urban reserve - Pelican Lake bought into Adams Lumber, a business at the site of the urban reservecbc.ca/news/canada/saskatoon…#Indigenomics2",Don Richardson@Don_Richardson16 Dec 2022,"Pelican Lake First Nation to create Saskatoon's 9th urban reserve - Pelican Lake bought into Adams Lumber, a business at the site of the urban reservecbc.ca/news/canada/saskatoon…#Indigenomics",16 Dec 2022,2,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson14 Dec 2022First Nations leaders’ statement on Canada’s critical minerals strategy - Anishnawbe Business Professional Association@ABPA_NONTsays partnership approach is necessarynorthernontariobusiness.com/…via@NorthOntarioBiz#Indigenomics25,Don Richardson@Don_Richardson14 Dec 2022,First Nations leaders’ statement on Canada’s critical minerals strategy - Anishnawbe Business Professional Association@ABPA_NONTsays partnership approach is necessarynorthernontariobusiness.com/…via@NorthOntarioBiz#Indigenomics,14 Dec 2022,25,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht13 Dec 2022A piece I wrote for the Climate Institute last year#indigenomics#COP15#Canada#biodiversity#cdnpoliclimateinstitute.ca/publicat…2","Carol Anne Hilton, MBA@Hesquiaht13 Dec 2022",A piece I wrote for the Climate Institute last year#indigenomics#COP15#Canada#biodiversity#cdnpoliclimateinstitute.ca/publicat…,13 Dec 2022,2,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson13 Dec 2022New indigenous tech company launches through Saskatchewan-based partnerships - All3Innovation LP will provide technologies to contribute to mining, industrial and commercial sectors in Saskatchewan and Ontariocbc.ca/amp/1.6683533#Indigenomics2",Don Richardson@Don_Richardson13 Dec 2022,"New indigenous tech company launches through Saskatchewan-based partnerships - All3Innovation LP will provide technologies to contribute to mining, industrial and commercial sectors in Saskatchewan and Ontariocbc.ca/amp/1.6683533#Indigenomics",13 Dec 2022,2,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson13 Dec 2022'Partnership is necessary,' Anishnawbe Business to feds, Ontario - Anishnawbe Business Professional Association@ABPA_NONTreaction to Canada's Critical Minerals Strategyelliotlaketoday.com/coronavi…via@ElliotLakeToday#Indigenomics1",Don Richardson@Don_Richardson13 Dec 2022,"'Partnership is necessary,' Anishnawbe Business to feds, Ontario - Anishnawbe Business Professional Association@ABPA_NONTreaction to Canada's Critical Minerals Strategyelliotlaketoday.com/coronavi…via@ElliotLakeToday#Indigenomics",13 Dec 2022,1,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht12 Dec 2022#indigenomicsDon Richardson@Don_Richardson12 Dec 2022A Groundbreaking Indigenous Rights Decision, 25 Years Later - Known formally as Delgamuukw v. British Columbia, the groundbreaking ruling is known as the first in Canada to recognize that Indigenous rights exist / via@TheTyeethetyee.ca/News/2022/12/11/2…12","Carol Anne Hilton, MBA@Hesquiaht12 Dec 2022",#indigenomics,12 Dec 2022,12,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson9 Dec 2022@Osisko_Miningchooses Miyuukaa Corp., a wholly owned business of the Cree First Nation of Waswanipi, to build the proposed hydro-electric powerline for the Windfall gold project in the#EeyouItscheeJames Bay territorybit.ly/3VLBH9H#Indigenomics",Don Richardson@Don_Richardson9 Dec 2022,"@Osisko_Miningchooses Miyuukaa Corp., a wholly owned business of the Cree First Nation of Waswanipi, to build the proposed hydro-electric powerline for the Windfall gold project in the#EeyouItscheeJames Bay territorybit.ly/3VLBH9H#Indigenomics",9 Dec 2022,,,
Hayley Woodin Hastings,@hayleywoodin,,Hayley Woodin Hastings@hayleywoodin8 Dec 2022One example of a number of historic cases that have been brought forward by First Nations leaders in B.C. These cases are legally and culturally important; they are also of significant economic consequence. Foundational for future generations.#Indigenomics#FirstNations#bceconBC Treaty Commission@BCTreaty8 Dec 2022December 11 marks the 25th anniversary of the Delgamuukw v. British Columbia Supreme Court of Canada decision. Today we highlight the historic case that legally affirmed Aboriginal rights and title.2,Hayley Woodin Hastings@hayleywoodin8 Dec 2022,One example of a number of historic cases that have been brought forward by First Nations leaders in B.C. These cases are legally and culturally important; they are also of significant economic consequence. Foundational for future generations.#Indigenomics#FirstNations#bcecon,8 Dec 2022,2,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson8 Dec 2022Northisle Copper and Gold Inc. and Quatsino First Nation sign inaugural agreement supporting key project activities across mineral claims within Quatsino Territoryfinancialpost.com/pmn/press-…#Indigenomics,Don Richardson@Don_Richardson8 Dec 2022,Northisle Copper and Gold Inc. and Quatsino First Nation sign inaugural agreement supporting key project activities across mineral claims within Quatsino Territoryfinancialpost.com/pmn/press-…#Indigenomics,8 Dec 2022,,,
